B40,FCV,IDA,Number of Records,B40_T60,T60,code,Countryname,Datetime,Filename,incomegroup,Maxyear,nWLD,Np190,Np320,Np550,P190,P320,P550,Precase,Region,Survname,Welftype,Year
0.3931282,0,0,1,0.647794477,0.6068718,CRI,Costa Rica,24may2020 10:18:14,CRI_2018_ENAHO_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9857479,0.9648989,0.8931848,0.0142521,0.035101,0.1068152,GEN:        male,LAC,ENAHO,INC,2018
0.3431091,0,0,1,0.522322809,0.6568909,CRI,Costa Rica,24may2020 10:18:14,CRI_2018_ENAHO_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9882476,0.9695632,0.9056406,0.0117523,0.0304368,0.0943594,RUR:       urban,LAC,ENAHO,INC,2018
0.5562539,0,0,1,1.253540933,0.4437461,CRI,Costa Rica,24may2020 10:18:14,CRI_2018_ENAHO_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9805199,0.9502536,0.8502135,0.0194801,0.0497464,0.1497866,EDU:     primary,LAC,ENAHO,INC,2018
0.3837926,0,0,1,0.622830235,0.6162074,CRI,Costa Rica,24may2020 10:18:14,CRI_2018_ENAHO_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9899353,0.9736753,0.9088897,0.0100646,0.0263247,0.0911104,EDU:   secondary,LAC,ENAHO,INC,2018
0.5500209,0,0,1,1.222325165,0.4499792,CRI,Costa Rica,24may2020 10:18:14,CRI_2018_ENAHO_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9780476,0.947298,0.8412721,0.0219524,0.052702,0.1587279,RUR:       rural,LAC,ENAHO,INC,2018
0.3603888,0,0,1,0.563449884,0.6396111,CRI,Costa Rica,24may2020 10:18:14,CRI_2018_ENAHO_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9893609,0.9720455,0.9085689,0.0106391,0.0279545,0.0914311,AGE:     15 - 64,LAC,ENAHO,INC,2018
0.3852539,0,0,1,0.626687729,0.6147462,CYP,Cyprus,24may2020 10:18:14,CYP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9996289,0.9996289,0.9996289,,,,RUR:       urban,ECA,EU-SILC,Unknown,2017
0.3915266,0,0,1,0.643457216,0.6084734,CYP,Cyprus,24may2020 10:18:14,CYP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,1,,,,AGE:    above 64,ECA,EU-SILC,Unknown,2017
0.4039303,0,0,1,0.677656040,0.5960698,CYP,Cyprus,24may2020 10:18:14,CYP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9993589,0.9993589,0.9993589,,,,GEN:      female,ECA,EU-SILC,Unknown,2017
0.4251265,0,0,1,0.739513128,0.5748735,CYP,Cyprus,24may2020 10:18:14,CYP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9999421,0.9999421,0.9999421,,,,EDU:   secondary,ECA,EU-SILC,Unknown,2017
0.4681596,0,0,1,0.880263327,0.5318404,CYP,Cyprus,24may2020 10:18:14,CYP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9998698,0.9988301,0.9988301,,,,RUR:       rural,ECA,EU-SILC,Unknown,2017
0.6114696,0,0,1,1.573801175,0.3885304,CYP,Cyprus,24may2020 10:18:14,CYP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,1,,,,EDU: no eduation,ECA,EU-SILC,Unknown,2017
0.3958423,0,0,1,0.655196979,0.6041577,CYP,Cyprus,24may2020 10:18:14,CYP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.9996214,0.9996214,,,,GEN:        male,ECA,EU-SILC,Unknown,2017
0.1941806,0,0,1,0.240972853,0.8058194,CYP,Cyprus,24may2020 10:18:14,CYP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9989321,0.9989321,0.9989321,,,,EDU:     teriary,ECA,EU-SILC,Unknown,2017
0.5610294,0,0,1,1.278057182,0.4389705,CYP,Cyprus,24may2020 10:18:14,CYP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,1,,,,AGE:      0 - 14,ECA,EU-SILC,Unknown,2017
0.5280947,0,0,1,1.119069229,0.4719053,CYP,Cyprus,24may2020 10:18:14,CYP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.9983128,0.9983128,,,,EDU:     primary,ECA,EU-SILC,Unknown,2017
0.3646661,0,0,1,0.573975511,0.6353339,CYP,Cyprus,24may2020 10:18:14,CYP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9995216,0.9992523,0.9992523,,,,AGE:     15 - 64,ECA,EU-SILC,Unknown,2017
0.4132937,0,0,1,0.704430309,0.5867063,CZE,Czech Republic,24may2020 10:18:14,CZE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,0.9998646,,,,AGE:    above 64,ECA,EU-SILC,Unknown,2017
0.3773161,0,0,1,0.605951367,0.6226838,CZE,Czech Republic,24may2020 10:18:14,CZE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.9981428,0.995087,,,0.004913,RUR:       urban,ECA,EU-SILC,Unknown,2017
0.4395058,0,0,1,0.784139782,0.5604942,CZE,Czech Republic,24may2020 10:18:14,CZE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,0.9963729,,,,RUR:       rural,ECA,EU-SILC,Unknown,2017
0.2062168,0,0,1,0.259789827,0.7937832,CZE,Czech Republic,24may2020 10:18:14,CZE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.9996573,0.9996573,,,,EDU:     teriary,ECA,EU-SILC,Unknown,2017
,0,0,1,,,CZE,Czech Republic,24may2020 10:18:14,CZE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,,,,,,,EDU: no eduation,ECA,EU-SILC,Unknown,2017
0.4170928,0,0,1,0.715538817,0.5829073,CZE,Czech Republic,24may2020 10:18:14,CZE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.99927,0.9968511,,,,GEN:      female,ECA,EU-SILC,Unknown,2017
0.6000041,0,0,1,1.500025250,0.399996,CZE,Czech Republic,24may2020 10:18:14,CZE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.9975756,0.9885529,,,,AGE:      0 - 14,ECA,EU-SILC,Unknown,2017
0.3969091,0,0,1,0.658124837,0.6030909,CZE,Czech Republic,24may2020 10:18:14,CZE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.9990389,0.9963385,,,,EDU:   secondary,ECA,EU-SILC,Unknown,2017
0.3474733,0,0,1,0.532504340,0.6525267,CZE,Czech Republic,24may2020 10:18:14,CZE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.9987239,0.9958277,,,,AGE:     15 - 64,ECA,EU-SILC,Unknown,2017
0.3818009,0,0,1,0.617601737,0.6181992,CZE,Czech Republic,24may2020 10:18:14,CZE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.9983398,0.9942074,,,,GEN:        male,ECA,EU-SILC,Unknown,2017
,0,0,1,,,CZE,Czech Republic,24may2020 10:18:14,CZE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,,,,,,,EDU:     primary,ECA,EU-SILC,Unknown,2017
0.3224012,0,1,1,0.475799544,0.6775988,DJI,Djibouti,24may2020 10:18:14,DJI_2017_EDAM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9023842,0.679139,0.3428696,0.0976158,0.320861,0.6571304,RUR:       urban,MNA,EDAM,CONS,2017
0.4828078,0,1,1,0.933517172,0.5171922,DJI,Djibouti,24may2020 10:18:14,DJI_2017_EDAM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.771082,0.5194126,0.2319987,0.228918,0.4805873,0.7680013,EDU: no eduation,MNA,EDAM,CONS,2017
0.3371122,0,1,1,0.508550919,0.6628878,DJI,Djibouti,24may2020 10:18:14,DJI_2017_EDAM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.8760971,0.6631121,0.3338036,0.1239029,0.3368879,0.6661965,EDU:     primary,MNA,EDAM,CONS,2017
,0,1,1,,,DJI,Djibouti,24may2020 10:18:14,DJI_2017_EDAM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2017,1,,,,,,,AGE:    above 64,MNA,EDAM,CONS,2017
0.277434,0,1,1,0.383956674,0.7225659,DJI,Djibouti,24may2020 10:18:14,DJI_2017_EDAM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9266318,0.7244395,0.3687215,0.0733682,0.2755605,0.6312785,EDU:   secondary,MNA,EDAM,CONS,2017
0.4598187,0,1,1,0.851230318,0.5401813,DJI,Djibouti,24may2020 10:18:14,DJI_2017_EDAM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.7865449,0.5427226,0.2423363,0.2134552,0.4572774,0.7576637,AGE:      0 - 14,MNA,EDAM,CONS,2017
0.4040647,0,1,1,0.678034511,0.5959353,DJI,Djibouti,24may2020 10:18:14,DJI_2017_EDAM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.829478,0.5978741,0.2946618,0.170522,0.4021259,0.7053382,GEN:        male,MNA,EDAM,CONS,2017
0.3654895,0,1,1,0.576018049,0.6345105,DJI,Djibouti,24may2020 10:18:14,DJI_2017_EDAM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.8545856,0.636254,0.3229436,0.1454144,0.363746,0.6770564,AGE:     15 - 64,MNA,EDAM,CONS,2017
0.8329998,0,1,1,4.988016781,0.1670002,DJI,Djibouti,24may2020 10:18:14,DJI_2017_EDAM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.425529,0.1710491,0.0475584,0.5744711,0.8289509,0.9524416,RUR:       rural,MNA,EDAM,CONS,2017
0.3960084,0,1,1,0.655652165,0.6039916,DJI,Djibouti,24may2020 10:18:14,DJI_2017_EDAM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.8303702,0.6058961,0.3012487,0.1696298,0.3941039,0.6987513,GEN:      female,MNA,EDAM,CONS,2017
0.1183945,0,1,1,0.134294194,0.8816055,DJI,Djibouti,24may2020 10:18:14,DJI_2017_EDAM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9908394,0.8834094,0.607228,,0.1165906,0.392772,EDU:     teriary,MNA,EDAM,CONS,2017
0.3725756,0,0,1,0.593817518,0.6274244,DNK,Denmark,24may2020 10:18:14,DNK_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.997779,0.9973122,0.9965283,,,,AGE:     15 - 64,ECA,EU-SILC,Unknown,2017
0.3995955,0,0,1,0.665543813,0.6004045,DNK,Denmark,24may2020 10:18:14,DNK_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.9999783,0.9989888,,,,GEN:      female,ECA,EU-SILC,Unknown,2017
0.4269875,0,0,1,0.745162627,0.5730125,DNK,Denmark,24may2020 10:18:14,DNK_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.9999508,0.9999508,,,,RUR:       rural,ECA,EU-SILC,Unknown,2017
0.2793396,0,0,1,0.387616190,0.7206603,DNK,Denmark,24may2020 10:18:14,DNK_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9951035,0.9941125,0.9923842,,,,EDU:     teriary,ECA,EU-SILC,Unknown,2017
0.3975785,0,0,1,0.659967315,0.6024215,DNK,Denmark,24may2020 10:18:14,DNK_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.997167,0.9965826,0.9965826,,,,GEN:        male,ECA,EU-SILC,Unknown,2017
0.38438,0,0,1,0.624378675,0.61562,DNK,Denmark,24may2020 10:18:14,DNK_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.997887,0.9974592,0.9967134,,,,RUR:       urban,ECA,EU-SILC,Unknown,2017
0.434534,0,0,1,0.768452922,0.565466,DNK,Denmark,24may2020 10:18:14,DNK_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.9999059,0.9999059,,,,EDU:     primary,ECA,EU-SILC,Unknown,2017
0.303967,0,0,1,0.436713489,0.696033,DNK,Denmark,24may2020 10:18:14,DNK_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.9999736,0.9999736,,,,AGE:    above 64,ECA,EU-SILC,Unknown,2017
0.383396,0,0,1,0.621786430,0.616604,DNK,Denmark,24may2020 10:18:14,DNK_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.9999766,0.9999766,,,,EDU:   secondary,ECA,EU-SILC,Unknown,2017
0.6259665,0,0,1,1.673557315,0.3740335,DNK,Denmark,24may2020 10:18:14,DNK_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,1,,,,AGE:      0 - 14,ECA,EU-SILC,Unknown,2017
,0,0,1,,,DNK,Denmark,24may2020 10:18:14,DNK_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,,,,,,,EDU: no eduation,ECA,EU-SILC,Unknown,2017
0.4192268,0,0,1,0.721842537,0.5807732,DOM,Dominican Republic,24may2020 10:18:14,DOM_2018_ECNFT-Q03_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9952147,0.9718651,0.8533872,0.0047853,0.0281349,0.1466128,GEN:      female,LAC,ECNFT-Q03,INC,2018
0.3801371,0,0,1,0.613259964,0.6198629,DOM,Dominican Republic,24may2020 10:18:14,DOM_2018_ECNFT-Q03_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9960999,0.9762418,0.8687255,0.0039,0.0237582,0.1312745,GEN:        male,LAC,ECNFT-Q03,INC,2018
0.4324882,0,0,1,0.762077899,0.5675118,DOM,Dominican Republic,24may2020 10:18:14,DOM_2018_ECNFT-Q03_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.995559,0.9759784,0.8531051,,0.0240216,0.1468949,RUR:       rural,LAC,ECNFT-Q03,INC,2018
0.3848386,0,0,1,0.625589642,0.6151614,DOM,Dominican Republic,24may2020 10:18:14,DOM_2018_ECNFT-Q03_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9964438,0.9782177,0.8801702,,0.0217823,0.1198298,EDU:     primary,LAC,ECNFT-Q03,INC,2018
0.1652069,0,0,1,0.197901612,0.8347931,DOM,Dominican Republic,24may2020 10:18:14,DOM_2018_ECNFT-Q03_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9969059,0.9936985,0.9550914,,,0.0449087,EDU:     teriary,LAC,ECNFT-Q03,INC,2018
0.3924098,0,0,1,0.645846058,0.6075903,DOM,Dominican Republic,24may2020 10:18:14,DOM_2018_ECNFT-Q03_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9956715,0.9735599,0.8627601,0.0043285,0.0264402,0.1372399,RUR:       urban,LAC,ECNFT-Q03,INC,2018
0.4756232,0,0,1,0.907025635,0.5243768,DOM,Dominican Republic,24may2020 10:18:14,DOM_2018_ECNFT-Q03_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9967691,0.9691969,0.8465915,,0.0308031,0.1534085,EDU: no eduation,LAC,ECNFT-Q03,INC,2018
0.3485459,0,0,1,0.535027564,0.6514541,DOM,Dominican Republic,24may2020 10:18:14,DOM_2018_ECNFT-Q03_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.996635,0.9810146,0.8941066,0.003365,0.0189854,0.1058934,AGE:     15 - 64,LAC,ECNFT-Q03,INC,2018
0.5691687,0,0,1,1.321094127,0.4308313,DOM,Dominican Republic,24may2020 10:18:14,DOM_2018_ECNFT-Q03_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9918873,0.9502525,0.7525562,0.0081127,0.0497475,0.2474438,AGE:      0 - 14,LAC,ECNFT-Q03,INC,2018
0.3746732,0,0,1,0.599163829,0.6253268,DOM,Dominican Republic,24may2020 10:18:14,DOM_2018_ECNFT-Q03_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.997775,0.981985,0.8936637,,0.018015,0.1063363,EDU:   secondary,LAC,ECNFT-Q03,INC,2018
0.2834045,0,0,1,0.395487412,0.7165955,DOM,Dominican Republic,24may2020 10:18:14,DOM_2018_ECNFT-Q03_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9993652,0.992025,0.9341385,,,0.0658615,AGE:    above 64,LAC,ECNFT-Q03,INC,2018
0.541091,0,0,1,1.179080999,0.4589091,ECU,Ecuador,24may2020 10:18:14,ECU_2018_ENEMDU_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9475297,0.8499166,0.6492793,0.0524703,0.1500834,0.3507207,AGE:      0 - 14,LAC,ENEMDU,INC,2018
0.4779966,0,0,1,0.915696335,0.5220034,ECU,Ecuador,24may2020 10:18:14,ECU_2018_ENEMDU_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9490494,0.875551,0.7083535,0.0509507,0.1244489,0.2916465,EDU:     primary,LAC,ENEMDU,INC,2018
0.2368425,0,0,1,0.310345505,0.7631575,ECU,Ecuador,24may2020 10:18:14,ECU_2018_ENEMDU_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9927747,0.9672838,0.8785441,0.0072253,0.0327162,0.1214559,AGE:    above 64,LAC,ENEMDU,INC,2018
0.3242685,0,0,1,0.479877733,0.6757315,ECU,Ecuador,24may2020 10:18:14,ECU_2018_ENEMDU_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9821223,0.943006,0.8214097,0.0178777,0.056994,0.1785903,RUR:       urban,LAC,ENEMDU,INC,2018
0.4852467,0,0,1,0.942678172,0.5147533,ECU,Ecuador,24may2020 10:18:14,ECU_2018_ENEMDU_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9778696,0.8992834,0.6922726,0.0221304,0.1007166,0.3077274,EDU: no eduation,LAC,ENEMDU,INC,2018
0.5615457,0,0,1,1.280739407,0.4384543,ECU,Ecuador,24may2020 10:18:14,ECU_2018_ENEMDU_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9339072,0.818655,0.6223195,0.0660928,0.181345,0.3776805,RUR:       rural,LAC,ENEMDU,INC,2018
0.114934,0,0,1,0.129859242,0.885066,ECU,Ecuador,24may2020 10:18:14,ECU_2018_ENEMDU_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9947599,0.98394,0.949696,0.0052401,0.01606,0.050304,EDU:     teriary,LAC,ENEMDU,INC,2018
0.3575291,0,0,1,0.556490816,0.6424708,ECU,Ecuador,24may2020 10:18:14,ECU_2018_ENEMDU_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.971962,0.9190868,0.7912639,0.028038,0.0809132,0.2087361,AGE:     15 - 64,LAC,ENEMDU,INC,2018
0.4044335,0,0,1,0.679073622,0.5955665,ECU,Ecuador,24may2020 10:18:14,ECU_2018_ENEMDU_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9678929,0.9017992,0.7534555,0.0321071,0.0982008,0.2465446,GEN:      female,LAC,ENEMDU,INC,2018
0.3744935,0,0,1,0.598704410,0.6255065,ECU,Ecuador,24may2020 10:18:14,ECU_2018_ENEMDU_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9725903,0.9192731,0.7846146,0.0274097,0.0807268,0.2153854,EDU:   secondary,LAC,ENEMDU,INC,2018
0.3953455,0,0,1,0.653837134,0.6046544,ECU,Ecuador,24may2020 10:18:14,ECU_2018_ENEMDU_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9655315,0.9049163,0.7624919,0.0344685,0.0950837,0.2375081,GEN:        male,LAC,ENEMDU,INC,2018
0.3085746,0,0,1,0.446287626,0.6914254,EGY,"Egypt, Arab Rep.",24may2020 10:18:14,EGY_2017_HIECS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9746287,0.781078,0.3659968,0.0253712,0.218922,0.6340032,RUR:       urban,MNA,HIECS,CONS,2017
0.3663509,0,0,1,0.578160440,0.6336492,EGY,"Egypt, Arab Rep.",24may2020 10:18:14,EGY_2017_HIECS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9736932,0.7452659,0.2792611,0.0263068,0.2547341,0.7207389,EDU:   secondary,MNA,HIECS,CONS,2017
0.5386747,0,0,1,1.167667804,0.4613253,EGY,"Egypt, Arab Rep.",24may2020 10:18:14,EGY_2017_HIECS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.940557,0.5951195,0.1456716,0.059443,0.4048805,0.8543284,AGE:      0 - 14,MNA,HIECS,CONS,2017
0.4159457,0,0,1,0.712169571,0.5840543,EGY,"Egypt, Arab Rep.",24may2020 10:18:14,EGY_2017_HIECS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9492447,0.6872407,0.2678154,0.0507553,0.3127593,0.7321846,EDU: no eduation,MNA,HIECS,CONS,2017
0.1635667,0,0,1,0.195552592,0.8364333,EGY,"Egypt, Arab Rep.",24may2020 10:18:14,EGY_2017_HIECS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9940016,0.9043911,0.5370916,0.0059985,0.0956089,0.4629084,EDU:     teriary,MNA,HIECS,CONS,2017
0.1942778,0,0,1,0.241122561,0.8057222,EGY,"Egypt, Arab Rep.",24may2020 10:18:14,EGY_2017_HIECS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9860118,0.8658251,0.5344784,0.0139882,0.1341749,0.4655217,AGE:    above 64,MNA,HIECS,CONS,2017
0.4678589,0,0,1,0.879201001,0.532141,EGY,"Egypt, Arab Rep.",24may2020 10:18:14,EGY_2017_HIECS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9525167,0.6591602,0.2053773,0.0474833,0.3408398,0.7946227,RUR:       rural,MNA,HIECS,CONS,2017
0.3958077,0,0,1,0.655102192,0.6041923,EGY,"Egypt, Arab Rep.",24may2020 10:18:14,EGY_2017_HIECS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9633738,0.7178153,0.2706888,0.0366262,0.2821846,0.7293112,GEN:        male,MNA,HIECS,CONS,2017
0.3501325,0,0,1,0.538775212,0.6498675,EGY,"Egypt, Arab Rep.",24may2020 10:18:14,EGY_2017_HIECS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.970423,0.7546148,0.31251,0.0295769,0.2453852,0.68749,AGE:     15 - 64,MNA,HIECS,CONS,2017
0.4042408,0,0,1,0.678530520,0.5957592,EGY,"Egypt, Arab Rep.",24may2020 10:18:14,EGY_2017_HIECS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9604735,0.7042658,0.2770436,0.0395265,0.2957342,0.7229564,GEN:      female,MNA,HIECS,CONS,2017
0.3788033,0,0,1,0.609796060,0.6211967,EGY,"Egypt, Arab Rep.",24may2020 10:18:14,EGY_2017_HIECS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9686545,0.7307099,0.2896113,0.0313455,0.2692901,0.7103887,EDU:     primary,MNA,HIECS,CONS,2017
0.4878989,0,0,1,0.952739410,0.5121011,ESP,Spain,24may2020 10:18:14,ESP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9942331,0.9905871,0.9820064,0.0057669,0.0094129,0.0179936,RUR:       rural,ECA,EU-SILC,Unknown,2017
0.5489848,0,0,1,1.217219904,0.4510153,ESP,Spain,24may2020 10:18:14,ESP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9912734,0.983824,0.9663489,0.0087266,0.016176,0.033651,AGE:      0 - 14,ECA,EU-SILC,Unknown,2017
0.2007077,0,0,1,0.251106760,0.7992923,ESP,Spain,24may2020 10:18:14,ESP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.996069,0.994325,0.9903171,0.0039311,0.005675,0.0096829,EDU:     teriary,ECA,EU-SILC,Unknown,2017
0.4079886,0,0,1,0.689156662,0.5920114,ESP,Spain,24may2020 10:18:14,ESP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9879456,0.9842967,0.9719705,0.0120544,0.0157033,0.0280295,EDU:     primary,ECA,EU-SILC,Unknown,2017
0.4753321,0,0,1,0.905967565,0.5246679,ESP,Spain,24may2020 10:18:14,ESP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9914485,0.9852235,0.9774722,,0.0147765,0.0225278,EDU: no eduation,ECA,EU-SILC,Unknown,2017
0.4478275,0,0,1,0.811028403,0.5521724,ESP,Spain,24may2020 10:18:14,ESP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9936122,0.9893481,0.9756103,0.0063877,0.0106519,0.0243898,EDU:   secondary,ECA,EU-SILC,Unknown,2017
0.3681455,0,0,1,0.582642839,0.6318545,ESP,Spain,24may2020 10:18:14,ESP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9927347,0.9882978,0.9760792,0.0072653,0.0117022,0.0239207,RUR:       urban,ECA,EU-SILC,Unknown,2017
0.3971298,0,0,1,0.658731846,0.6028702,ESP,Spain,24may2020 10:18:14,ESP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9938375,0.9899728,0.9790418,0.0061625,0.0100272,0.0209582,GEN:        male,ECA,EU-SILC,Unknown,2017
0.257725,0,0,1,0.347209592,0.742275,ESP,Spain,24may2020 10:18:14,ESP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9952649,0.9937087,0.990593,0.0047351,0.0062913,0.009407,AGE:    above 64,ECA,EU-SILC,Unknown,2017
0.4010465,0,0,1,0.669578690,0.5989535,ESP,Spain,24may2020 10:18:14,ESP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.992433,0.9878463,0.9762353,0.007567,0.0121538,0.0237647,GEN:      female,ECA,EU-SILC,Unknown,2017
0.4095497,0,0,1,0.693622647,0.5904503,ESP,Spain,24may2020 10:18:14,ESP_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9928727,0.9885232,0.9761128,0.0071274,0.0114768,0.0238872,AGE:     15 - 64,ECA,EU-SILC,Unknown,2017
0.4884242,0,0,1,0.954744536,0.5115758,EST,Estonia,24may2020 10:18:14,EST_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9975579,0.9937354,0.9886147,,,0.0113853,RUR:       rural,ECA,EU-SILC,Unknown,2017
